Ano e mês do lançamento,Código Órgão Superior,Nome Órgão Superior,Código Órgão Subordinado,Nome Órgão Subordinado,Código Unidade Gestora,Nome Unidade Gestora,Código Gestão,Nome Gestão,Código Unidade Orçamentária,Nome Unidade Orçamentária,Código Função,Nome Função,Código Subfução,Nome Subfunção,Código Programa Orçamentário,Nome Programa Orçamentário,Código Ação,Nome Ação,Código Plano Orçamentário,Plano Orçamentário,Código Programa Governo,Nome Programa Governo,UF,Município,Código Subtítulo,Nome Subtítulo,Código Localizador,Nome Localizador,Sigla Localizador,Descrição Complementar Localizador,Código Autor Emenda,Nome Autor Emenda,Código Categoria Econômica,Nome Categoria Econômica,Código Grupo de Despesa,Nome Grupo de Despesa,Código Elemento de Despesa,Nome Elemento de Despesa,Código Modalidade da Despesa,Modalidade da Despesa,Valor Empenhado (R$),Valor Liquidado (R$),Valor Pago (R$),Valor Restos a Pagar Inscritos (R$),Valor Restos a Pagar Cancelado (R$),Valor Restos a Pagar Pagos (R$)
2025/01,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,155906,MATERNIDADE CLIMERIO DE OLIVEIRA,26443,EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,302,Assistência hospitalar e ambulatorial,5118,ATENCAO ESPECIALIZADA A SAUDE,8585,ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE,000I,"CUSTEIO DE SERVICOS PRESTADOS PELOS HOSPITAIS UNIVERSITARIOS FEDERAIS, NO AMBITO DO PROGRAMA NACIONAL DE QUALIFICACAO E AMPLIACAO DOS SERVICOS PRESTADOS POR HOSPITAIS UNIVERSITARIOS FEDERAIS QUE INTEG",00,Sem informação,,,85850001,ATENCAO A SAUDE DA POPULACAO PARA PRO - NACIONAL,1,ATENCAO A SAUDE DA POPULACAO PARA PRO - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,30,Material de Consumo,90,Aplicações Diretas,"0,00","0,00","0,00","0,00","370,00","162155,76"
2025/01,52000,Ministério da Defesa,52121,Comando do Exército,160363,3 REGIMENTO DE CAVALARIA MECANIZADO,1,TESOURO NACIONAL,52121,COMANDO DO EXERCITO,5,Defesa nacional,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,0004,MANUTENCAO GERAL,00,Sem informação,,,20000001,ADMINISTRACAO DA UNIDADE       - NACIONAL,1,ADMINISTRACAO DA UNIDADE       - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,30,Material de Consumo,90,Aplicações Diretas,"26956,94","0,00","0,00","0,00","0,00","5024,59"
2025/01,52000,Ministério da Defesa,52121,Comando do Exército,160500,ESCRITORIO REGIONAL OP C PIPA/1º GPT E,1,TESOURO NACIONAL,53101,MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL,6,Segurança pública,182,Defesa civil,2318,GESTAO DE RISCOS E DE DESASTRES,22BO,ACOES DE PROTECAO E DEFESA CIVIL,0001,OPERACAO CARRO-PIPA PARA DISTRIBUICAO DE AGUA NO SEMIARIDO BRASILEIRO PELO EXERCITO BRASILEIRO,00,Sem informação,,,22BO0001,ACOES DE PROTECAO E DEFESA CIVIL   - NACIONAL,1,ACOES DE PROTECAO E DEFESA CIVIL   - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"192316,27","0,00","0,00","0,00","0,00","387785,86"
2025/01,52000,Ministério da Defesa,52121,Comando do Exército,160106,2 BATALHAO FERROVIARIO,1,TESOURO NACIONAL,52121,COMANDO DO EXERCITO,5,Defesa nacional,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,0004,MANUTENCAO GERAL,00,Sem informação,,,20000001,ADMINISTRACAO DA UNIDADE       - NACIONAL,1,ADMINISTRACAO DA UNIDADE       - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,30,Material de Consumo,90,Aplicações Diretas,"27939,64","0,00","0,00","0,00","0,00","0,00"
2025/01,36000,Ministério da Saúde,36201,Fundação Oswaldo Cruz,254420,FUNDACAO OSWALDO CRUZ,25201,FUNDACAO OSWALDO CRUZ,36201,FUNDACAO OSWALDO CRUZ,10,Saúde,571,Desenvolvimento científico,5120,"PESQUISA, DESENVOLVIMENTO, INOVACAO, PRODUCAO E AVALIACAO DE TECNOLOGIAS EM SAUDE",8305,ATENCAO DE REFERENCIA E PESQUISA CLINICA,0000,ATENCAO DE REFERENCIA E PESQUISA CLINICA,00,Sem informação,,,83050001,ATENCAO DE REFERENCIA E PESQUISA CLIN - NACIONAL,1,ATENCAO DE REFERENCIA E PESQUISA CLIN - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"1110000,11","0,00","0,00","0,00","0,00","2164647,56"
2025/01,33000,Ministério da Previdência Social,37202,Instituto Nacional do Seguro Social,510178,SUPERINTENDENCIA REGIONAL SUDESTE I,57202,INSTITUTO NACIONAL DO SEGURO SOCIAL,33201,INSTITUTO NACIONAL DO SEGURO SOCIAL,9,Previdência social,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,21FT,ATENDIMENTO DA CLIENTELA PREVIDENCIARIA,0001,MANUTENCAO DO FUNCIONAMENTO DA PREVIDENCIA SOCIAL,00,Sem informação,,,21FT0001,ATENDIMENTO DA CLIENTELA PREVIDENCIAR - NACIONAL,1,ATENDIMENTO DA CLIENTELA PREVIDENCIAR - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"0,00","0,00","0,00","0,00","56818,86","355898,77"
2025/01,35000,Ministério das Relações Exteriores,35000,Ministério das Relações Exteriores - Unidades com vínculo direto,240268,EMBAIXADA DO BRASIL BRATISLAVA,1,TESOURO NACIONAL,35101,MINISTERIO DAS RELACOES EXTERIORES,7,Relações exteriores,211,Relações diplomáticas,2316,RELACOES INTERNACIONAIS E ASSISTENCIA A BRASILEIRAS E BRASILEIROS NO EXTERIOR,20WW,RELACOES E NEGOCIACOES BILATERAIS,000E,SERVICOS E MANUTENCAO DO POSTO (SMP),00,Sem informação,,,20WW0002,RELACOES E NEGOCIACOES BILATERAIS   - EXTERIOR,2,RELACOES E NEGOCIACOES BILATERAIS   - EXTERIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"7218,98","5483,23","5483,23","0,00","0,00","12704,22"
2025/01,52000,Ministério da Defesa,52904,Fundo do Exército,167469,2º GRUPO DE ARTILHARIA DE CAMPANHA,1,TESOURO NACIONAL,52921,FUNDO DO EXERCITO,5,Defesa nacional,331,Proteção e benefícios ao trabalhador,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",0007,ATENDIMENTO MEDICO-HOSPITALAR - PARTICIPACAO DO MILITAR,00,Sem informação,,,20040001,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL,1,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"112014,69","0,00","0,00","0,00","0,00","0,00"
2025/01,30000,Ministério da Justiça e Segurança Pública,30108,Polícia Federal,200334,COORDENACAO GERAL DE ADMINISTRACAO CGAD/DLOG/,1,TESOURO NACIONAL,30108,DEPARTAMENTO DE POLICIA FEDERAL,6,Segurança pública,181,Policiamento,5116,SEGURANCA PUBLICA COM CIDADANIA,2726,"PREVENCAO E REPRESSAO AO TRAFICO ILICITO DE DROGAS E A CRIMES PRATICADOS CONTRA BENS, SERVICOS E INTERESSES DA UNIAO",0005,ACOES DE CARATER SIGILOSO NA AREA DE SEGURANCA PUBLICA,00,Sem informação,,,27260001,PREVENCAO E REPRESSAO AO TRAFICO ILIC - NACIONAL,1,PREVENCAO E REPRESSAO AO TRAFICO ILIC - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,36,Outros Serviços de Terceiros - Pessoa Físic,90,Aplicações Diretas,"189500,00","189500,00","189500,00","0,00","0,00","0,00"
2025/01,52000,Ministério da Defesa,52904,Fundo do Exército,167129,ESCOLA DE SARGENTOS DAS ARMAS,1,TESOURO NACIONAL,52921,FUNDO DO EXERCITO,5,Defesa nacional,331,Proteção e benefícios ao trabalhador,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",0005,ASSISTENCIA MEDICA E ODONTOLOGICA - PARTICIPACAO DO SERVIDOR,00,Sem informação,,,20040001,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL,1,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"11811,37","11811,37","11412,32","0,00","0,00","0,00"
2025/01,52000,Ministério da Defesa,52121,Comando do Exército,160472,5º BATALHAO DE INFANTARIA LEVE,1,TESOURO NACIONAL,52121,COMANDO DO EXERCITO,5,Defesa nacional,153,Defesa terrestre,6112,DEFESA NACIONAL,21A0,APRESTAMENTO DAS FORCAS - MANUTENCAO DA PRONTIDAO E DA CAPACIDADE OPERATIVA,000B,PREPARO DA FORCA TERRESTRE,00,Sem informação,,,21A00001,APRESTAMENTO DAS FORCAS - MANUTENCAO - NACIONAL,1,APRESTAMENTO DAS FORCAS - MANUTENCAO - NACION,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,30,Material de Consumo,90,Aplicações Diretas,"0,00","0,00","0,00","0,00","0,00","5922,00"
2025/01,33000,Ministério da Previdência Social,33206,Superintendência Nacional de Previdência Complementar,333002,COORDENACAO GERAL DE RECURSOS HUMANOS PREVIC,33206,SUPERINT.NACIONAL DE PREVIDENCIA COMPLEMENTAR,33206,SUPERINT.NACIONAL DE PREVIDENCIA COMPLEMENTAR,9,Previdência social,272,Previdência do regime estatutário,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181,APOSENTADORIAS E PENSOES CIVIS DA UNIAO,0000,APOSENTADORIAS E PENSOES CIVIS DA UNIAO,00,Sem informação,,,01810001,APOSENTADORIAS E PENSOES CIVIS DA UNI - NACIONAL,1,APOSENTADORIAS E PENSOES CIVIS DA UNI - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,1,"Aposentadorias, Reserva Remunerada e Reformas",90,Aplicações Diretas,"3350000,00","277080,92","30036,29","0,00","0,00","260084,49"
2025/01,52000,Ministério da Defesa,52121,Comando do Exército,160303,BASE DE ADMINISTRACAO E APOIO DA 1 RM,1,TESOURO NACIONAL,52121,COMANDO DO EXERCITO,5,Defesa nacional,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,0004,MANUTENCAO GERAL,00,Sem informação,,,20000001,ADMINISTRACAO DA UNIDADE       - NACIONAL,1,ADMINISTRACAO DA UNIDADE       - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"27461,64","18956,63","0,00","0,00","0,00","78701,63"
2025/01,25000,Ministério da Fazenda,25000,Ministério da Fazenda - Unidades com vínculo direto,170072,DELEGACIA DA RFB EM ARACAJU,1,TESOURO NACIONAL,25103,SEC ESPECIAL DA RECEITA FEDERAL DO BRASIL,4,Administração,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,0002,ADMINISTRACAO DA UNIDADE - RFB,00,Sem informação,,,20000001,ADMINISTRACAO DA UNIDADE       - NACIONAL,1,ADMINISTRACAO DA UNIDADE       - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,40,Serviços de Tecnologia da Informação e Com,90,Aplicações Diretas,"4000,00","0,00","0,00","0,00","0,00","3691,02"
2025/01,26000,Ministério da Educação,26412,"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais",158137,INST.FED.DE EDUC.CIENCIA TEC DO SUL DE MINAS,26412,"INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG",26412,"INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",0000,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",00,Sem informação,MG,,20RL0031,FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G,31,FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ES,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,40,Serviços de Tecnologia da Informação e Com,90,Aplicações Diretas,"24606,18","1719,82","1480,12","0,00","0,00","32105,53"
2025/01,24000,"Ministério da Ciência, Tecnologia e Inovaç",20301,Comissão Nacional de Energia Nuclear,113204,COMISSAO NACIONAL DE ENERGIA NUCLEAR-IRD,11501,COMISSAO NACIONAL DE ENERGIA NUCLEAR,24204,COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN,19,Ciência e Tecnologia,125,Normatização e fiscalização,2306,POLITICA NUCLEAR,21E2,"SEGURANCA DE INSTALACOES RADIATIVAS, INSTALACOES MINERO-INDUSTRIAIS, DEPOSITO DE REJEITOS E TRANSPORTE E CONTROLE DE MINERIOS E MINERAIS DE INTERESSE",0000,"SEGURANCA DE INSTALACOES RADIATIVAS, INSTALACOES MINERO-INDUSTRIAIS, DEPOSITO DE REJEITOS E TRANSPORTE E CONTROLE DE MINERIOS E MINERAIS DE INTERESSE",00,Sem informação,,,21E20001,"SEGURANCA DE INSTALACOES RADIATIVAS, - NACIONAL",1,"SEGURANCA DE INSTALACOES RADIATIVAS, - NACION",-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"0,00","0,00","0,00","0,00","0,00","28501,96"
2025/01,52000,Ministério da Defesa,52131,Comando da Marinha,771300,CENTRO DE OBTENCAO DA MARINHA NO R.J.,1,TESOURO NACIONAL,52931,FUNDO NAVAL,5,Defesa nacional,152,Defesa naval,6012,DEFESA NACIONAL,21A0,APRESTAMENTO DAS FORCAS - MANUTENCAO DA PRONTIDAO E DA CAPACIDADE OPERATIVA,0001,LOGISTICA DE MATERIAL DA MARINHA,00,Sem informação,,,21A00001,APRESTAMENTO DAS FORCAS - MANUTENCAO - NACIONAL,1,APRESTAMENTO DAS FORCAS - MANUTENCAO - NACION,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,30,Material de Consumo,90,Aplicações Diretas,"0,00","0,00","0,00","0,00","0,00","83116,84"
2025/01,30000,Ministério da Justiça e Segurança Pública,30802,Polícia Rodoviária Federal,200124,SUPERINTENDENCIA DA PRF NO MARANHAO.,1,TESOURO NACIONAL,30107,DEPARTAMENTO DE POLICIA RODOVIARIA FEDERAL,6,Segurança pública,181,Policiamento,5116,SEGURANCA PUBLICA COM CIDADANIA,2723,"POLICIAMENTO, FISCALIZACAO, ENFRENTAMENTO A CRIMINALIDADE E CORRUPCAO",000E,OPERACOES DE ENFRENTAMENTO A CRIMINALIDADE NAS RODOVIAS FEDERAIS,00,Sem informação,,,27230001,"POLICIAMENTO, FISCALIZACAO, ENFRENTAM - NACIONAL",1,"POLICIAMENTO, FISCALIZACAO, ENFRENTAM - NACIO",-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,90,Aplicações Diretas,"10371,43","9691,50","9691,50","0,00","502,50","0,00"
2025/01,52000,Ministério da Defesa,52131,Comando da Marinha,787700,HOSPITAL NAVAL DE BRASILIA,1,TESOURO NACIONAL,52931,FUNDO NAVAL,5,Defesa nacional,331,Proteção e benefícios ao trabalhador,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",0007,ATENDIMENTO MEDICO-HOSPITALAR - PARTICIPACAO DO MILITAR,00,Sem informação,,,20040001,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL,1,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"2303875,81","0,00","0,00","0,00","0,00","3445968,62"
2025/01,52000,Ministério da Defesa,52121,Comando do Exército,160395,COMANDO DO COMANDO MILITAR DO SUL,1,TESOURO NACIONAL,52121,COMANDO DO EXERCITO,5,Defesa nacional,331,Proteção e benefícios ao trabalhador,6112,DEFESA NACIONAL,212O,MOVIMENTACAO DE MILITARES,0000,MOVIMENTACAO DE MILITARES,00,Sem informação,,,212O0001,MOVIMENTACAO DE MILITARES       - NACIONAL,1,MOVIMENTACAO DE MILITARES       - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,93,Indenizações e Restituições,90,Aplicações Diretas,"66689,36","66689,36","859,56","0,00","0,00","0,00"
2025/01,26000,Ministério da Educação,26407,"Instituto Federal de Educação, Ciência e Tecnologia Goiano",154629,IF GOIANO - CAMPUS CAMPOS BELOS,26407,"INST.FED.DE EDUC.,CIENC.E TEC.GOIANO",26407,"INST.FED.DE EDUC.,CIENC.E TEC.GOIANO",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",0000,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",00,Sem informação,GO,,20RL0052,FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE GOIAS,52,FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ES,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,37,Locação de Mão-de-Obra,90,Aplicações Diretas,"6349,83","0,00","0,00","0,00","0,00","22153,34"
2025/01,26000,Ministério da Educação,26418,"Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco",154853,IFPE - CAMPUS JABOATAO DOS GUARARAPES,26418,"INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",26418,"INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",0000,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",00,Sem informação,PE,,20RL0026,FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE PERNAMB,26,FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ES,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,18,Auxílio Financeiro a Estudantes,90,Aplicações Diretas,"2000,00","0,00","0,00","0,00","0,00","3700,00"
2025/01,37000,Controladoria-Geral da União,37000,Controladoria-Geral da União - Unidades com vínculo direto,370002,COORDENACAO-GERAL DE GESTAO DE PESSOAS,1,TESOURO NACIONAL,42101,MINISTERIO DA CULTURA,13,Cultura,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,0001,DESPESAS ADMINISTRATIVAS GERAIS,00,Sem informação,,,20000001,ADMINISTRACAO DA UNIDADE       - NACIONAL,1,ADMINISTRACAO DA UNIDADE       - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,36,Outros Serviços de Terceiros - Pessoa Físic,90,Aplicações Diretas,"0,00","0,00","0,00","0,00","0,00","12856,80"
2025/01,32000,Ministério de Minas e Energia,29208,Companhia de Pesquisa de Recursos Minerais,495550,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,29208,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,32202,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,22,Indústria,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,0002,FUNCIONAMENTO DA SEDE E DAS UNIDADES DESCENTRALIZADAS,00,Sem informação,,,20000001,ADMINISTRACAO DA UNIDADE       - NACIONAL,1,ADMINISTRACAO DA UNIDADE       - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,90,Aplicações Diretas,"1272,97","1272,97","1272,97","0,00","0,00","0,00"
2025/01,52000,Ministério da Defesa,52904,Fundo do Exército,167132,9 BATALHAO DE ENGENHARIA DE COMBATE,1,TESOURO NACIONAL,52921,FUNDO DO EXERCITO,5,Defesa nacional,331,Proteção e benefícios ao trabalhador,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",0003,ASSISTENCIA MEDICA E ODONTOLOGICA DE MILITARES - COMPLEMENTACAO DA UNIAO,00,Sem informação,,,20040001,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL,1,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,36,Outros Serviços de Terceiros - Pessoa Físic,90,Aplicações Diretas,"4339,98","0,00","0,00","0,00","0,00","0,00"
2025/01,32000,Ministério de Minas e Energia,29208,Companhia de Pesquisa de Recursos Minerais,495400,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,29208,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,53210,AGENCIA NACIONAL DE AGUAS - ANA,18,Gestão ambiental,544,Recursos hídricos,2321,RECURSOS HIDRICOS: AGUA EM QUANTIDADE E QUALIDADE PARA SEMPRE,2378,OPERACAO DA REDE HIDROMETEOROLOGICA,0000,OPERACAO DA REDE HIDROMETEOROLOGICA,00,Sem informação,,,23780001,OPERACAO DA REDE HIDROMETEOROLOGICA  - NACIONAL,1,OPERACAO DA REDE HIDROMETEOROLOGICA  - NACION,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"12979,14","12700,00","0,00","0,00","0,01","10356,68"
2025/01,26000,Ministério da Educação,26238,Universidade Federal de Minas Gerais,153264,MUSEU HISTORICO NATURAL/UFMG,15229,UNIVERSIDADE FEDERAL DE MINAS GERAIS,26238,UNIVERSIDADE FEDERAL DE MINAS GERAIS,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,0000,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS,00,Sem informação,MG,,20RK0031,FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DE MINAS G,31,FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ES,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,47,Obrigações Tributárias e Contributivas,90,Aplicações Diretas,"412,54","412,54","412,54","0,00","0,00","106,19"
2025/01,52000,Ministério da Defesa,52111,Comando da Aeronáutica,120013,CENTRO DE LANCAMENTO DE ALCANTARA,1,TESOURO NACIONAL,52911,FUNDO AERONAUTICO,5,Defesa nacional,571,Desenvolvimento científico,6112,DEFESA NACIONAL,21GO,"FUNCIONAMENTO DAS INSTITUICOES CIENTIFICAS, TECNOLOGICAS E DE INOVACAO DO MINISTERIO DA DEFESA",0002,CENTRO DE LANCAMENTO DE ALCANTARA (CLA),00,Sem informação,,,21GO0001,FUNCIONAMENTO DAS INSTITUICOES CIENTI - NACIONAL,1,FUNCIONAMENTO DAS INSTITUICOES CIENTI - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"238946,89","0,00","0,00","0,00","0,00","208439,72"
2025/01,52000,Ministério da Defesa,52111,Comando da Aeronáutica,120195,CENTRO DE AQUISICOES ESPECIFICAS,1,TESOURO NACIONAL,52911,FUNDO AERONAUTICO,5,Defesa nacional,331,Proteção e benefícios ao trabalhador,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",0007,ATENDIMENTO MEDICO-HOSPITALAR - PARTICIPACAO DO MILITAR,00,Sem informação,,,20040001,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL,1,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,30,Material de Consumo,90,Aplicações Diretas,"1904411,67","0,00","0,00","0,00","0,00","294954,58"
